1147142	GCF_000903555.1	1954378	Escherichia phage HK578	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/903/555/GCF_000903555.1_ViralProj183138/	na	viral	2018/08/13	60	60	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Dhillonvirus	Dhillonvirus HK578	unclassified Dhillonvirus HK578 subspecies/strain	GCF_000903555.1_ViralProj183138
1147143	GCF_000901015.1	2844127	Enterobacteria phage HK140	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/901/015/GCF_000901015.1_ViralProj183139/	na	viral	2021/10/12	71	71	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Yautsimvirus	Yautsimvirus HK140	unclassified Yautsimvirus HK140 subspecies/strain	GCF_000901015.1_ViralProj183139
1147144	GCF_000902675.1	1147144	Enterobacteria phage HK225	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/675/GCF_000902675.1_ViralProj183140/	na	viral	2021/10/12	69	69	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Enterobacteria phage HK225	unclassified Enterobacteria phage HK225 subspecies/strain	GCF_000902675.1_ViralProj183140
1147145	GCF_000902055.1	2169921	Escherichia phage HK446	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/055/GCF_000902055.1_ViralProj183141/	na	viral	2021/10/12	60	60	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Kwaitsingvirus	Kwaitsingvirus HK446	unclassified Kwaitsingvirus HK446 subspecies/strain	GCF_000902055.1_ViralProj183141
1147146	GCF_000903575.1	2169969	Escherichia phage HK630	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/903/575/GCF_000903575.1_ViralProj183142/	na	viral	2021/10/12	69	69	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Lambdavirus	Lambdavirus HK630	unclassified Lambdavirus HK630 subspecies/strain	GCF_000903575.1_ViralProj183142
1147147	GCF_000901035.1	2169924	Escherichia phage HK633	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/901/035/GCF_000901035.1_ViralProj183143/	na	viral	2021/10/12	67	67	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Saikungvirus	Saikungvirus HK633	unclassified Saikungvirus HK633 subspecies/strain	GCF_000901035.1_ViralProj183143
1147148	GCF_000902695.1	2169968	Escherichia phage HK629	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/695/GCF_000902695.1_ViralProj183144/	na	viral	2021/10/12	69	69	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Lambdavirus	Lambdavirus HK629	unclassified Lambdavirus HK629 subspecies/strain	GCF_000902695.1_ViralProj183144
1147149	GCF_000902075.1	2844136	Enterobacteria phage mEp043 c-1	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/075/GCF_000902075.1_ViralProj183145/	na	viral	2021/10/12	72	69	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Aguilavirus	Aguilavirus mEp043	unclassified Aguilavirus mEp043 subspecies/strain	GCF_000902075.1_ViralProj183145
1147150	GCF_000903595.1	2844138	Enterobacteria phage mEp235	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/903/595/GCF_000903595.1_ViralProj183146/	na	viral	2021/10/12	61	61	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Nochtlivirus	Nochtlivirus mEp235	unclassified Nochtlivirus mEp235 subspecies/strain	GCF_000903595.1_ViralProj183146
1147151	GCF_000901055.1	1147151	Enterobacteria phage mEp237	na	Complete Genome	Full	2012/12/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/901/055/GCF_000901055.1_ViralProj183147/	na	viral	2021/10/12	63	63	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Enterobacteria phage mEp237	unclassified Enterobacteria phage mEp237 subspecies/strain	GCF_000901055.1_ViralProj183147
1147152	GCF_000902715.1	1147152	Enterobacteria phage mEp460	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/715/GCF_000902715.1_ViralProj183148/	na	viral	2021/10/12	59	59	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Enterobacteria phage mEp460	unclassified Enterobacteria phage mEp460 subspecies/strain	GCF_000902715.1_ViralProj183148
1147153	GCF_000902095.1	2169927	Escherichia phage mEpX1	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/095/GCF_000902095.1_ViralProj183149/	na	viral	2021/10/12	66	66	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Cuauhtlivirus	Cuauhtlivirus mEpX1	unclassified Cuauhtlivirus mEpX1 subspecies/strain	GCF_000902095.1_ViralProj183149
1147154	GCF_000903615.1	2169928	Escherichia phage mEpX2	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/903/615/GCF_000903615.1_ViralProj183150/	na	viral	2021/10/12	67	67	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Shamshuipovirus	Shamshuipovirus mEpX2	unclassified Shamshuipovirus mEpX2 subspecies/strain	GCF_000903615.1_ViralProj183150
1147155	GCF_000901075.1	1921000	Enterobacteria phage vB_EcoS_Rogue1	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/901/075/GCF_000901075.1_ViralProj183151/	na	viral	2021/10/12	75	74	1	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Drexlerviridae	Rogunavirus	Rogunavirus rogue1	unclassified Rogunavirus rogue1 subspecies/strain	GCF_000901075.1_ViralProj183151
1147156	GCF_000902735.1	2844137	Enterobacteria phage mEp213	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/735/GCF_000902735.1_ViralProj183152/	na	viral	2021/10/12	74	74	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Aguilavirus	Aguilavirus mEp213	unclassified Aguilavirus mEp213 subspecies/strain	GCF_000902735.1_ViralProj183152
1147157	GCF_000902115.1	2169926	Escherichia phage mEp234	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/115/GCF_000902115.1_ViralProj183153/	na	viral	2021/10/12	61	61	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Wanchaivirus	Wanchaivirus mEp234	unclassified Wanchaivirus mEp234 subspecies/strain	GCF_000902115.1_ViralProj183153
1147158	GCF_000903635.1	1147158	Enterobacteria phage mEp390	na	Complete Genome	Full	2012/12/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/903/635/GCF_000903635.1_ViralProj183154/	na	viral	2021/10/12	59	59	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Enterobacteria phage mEp390	unclassified Enterobacteria phage mEp390 subspecies/strain	GCF_000903635.1_ViralProj183154
1147722	GCF_002633045.1	2844207	Escherichia phage JLK-2012	na	Complete Genome	Full	2020/07/29	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/633/045/GCF_002633045.1_ASM263304v1/	na	viral	2021/10/12	82	79	3	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Marienburgvirus	Marienburgvirus JLK2012	unclassified Marienburgvirus JLK2012 subspecies/strain	GCF_002633045.1_ASM263304v1
1150861	GCF_000908335.1	1330068	Canine picodicistrovirus	strain=209	Complete Genome	Full	2013/05/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/908/335/GCF_000908335.1_ViralProj201444/	na	viral	2013/05/06	2	2	0	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Dicipivirus	Cadicivirus A	unclassified Cadicivirus A subspecies/strain	GCF_000908335.1_ViralProj201444
1150989	GCF_000900795.1	2560835	Vibrio phage pVp-1	na	Complete Genome	Full	2012/11/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/900/795/GCF_000900795.1_ViralProj181224/	na	viral	2012/11/21	157	157	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Demerecviridae	Vipunavirus	Vipunavirus pVp1	unclassified Vipunavirus pVp1 subspecies/strain	GCF_000900795.1_ViralProj181224
1150990	GCF_000901895.2	2955860	Hafnia phage Enc34	na	Complete Genome	Full	2019/05/30	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/901/895/GCF_000901895.2_ViralProj181238/	na	viral	2021/10/12	80	80	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Casjensviridae	Enchivirus	Enchivirus Enc34	unclassified Enchivirus Enc34 subspecies/strain	GCF_000901895.2_ViralProj181238
1150991	GCF_000902455.1	1150991	Sphingomonas phage PAU	na	Complete Genome	Full	2012/12/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/902/455/GCF_000902455.1_ViralProj181225/	na	viral	2012/12/31	302	295	7	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Sphingomonas phage PAU	unclassified Sphingomonas phage PAU subspecies/strain	GCF_000902455.1_ViralProj181225
1151014	GCF_000928875.1	2733323	Vibrio phage phi-A318	na	Complete Genome	Full	2014/12/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/928/875/GCF_000928875.1_ViralProj269621/	na	viral	2018/08/13	46	46	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Kaohsiungvirus	Kaohsiungvirus A318	unclassified Kaohsiungvirus A318 subspecies/strain	GCF_000928875.1_ViralProj269621
1154995	GCF_000903415.1	1987148	Helicobacter phage 1961P	na	Complete Genome	Full	2012/11/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/903/415/GCF_000903415.1_ViralProj181239/	na	viral	2021/10/12	33	33	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Schmidvirus	Schmidvirus sv1961P	unclassified Schmidvirus sv1961P subspecies/strain	GCF_000903415.1_ViralProj181239
1158680	GCF_000901655.1	2560669	Pseudomonas phage NH-4	na	Complete Genome	Full	2012/11/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/901/655/GCF_000901655.1_ViralProj181065/	na	viral	2021/10/12	94	94	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Pbunavirus	Pseudomonas virus NH4	unclassified Pseudomonas virus NH4 subspecies/strain	GCF_000901655.1_ViralProj181065
1161901	GCF_000898195.1	2843777	Bacillus phage PBC1	na	Complete Genome	Full	2012/05/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/898/195/GCF_000898195.1_ViralProj167662/	na	viral	2012/05/31	50	50	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Pebcunavirus	Pebcunavirus PBC1	unclassified Pebcunavirus PBC1 subspecies/strain	GCF_000898195.1_ViralProj167662
1161903	GCF_000898395.1	3059845	Pseudomonas phage MP42	na	Complete Genome	Full	2012/08/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/898/395/GCF_000898395.1_ViralProj171972/	na	viral	2021/10/12	53	53	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Casadabanvirus	Casadabanvirus MP42	unclassified Casadabanvirus MP42 subspecies/strain	GCF_000898395.1_ViralProj171972
1161906	GCF_000899855.1	1161906	Weissella phage phiYS61	na	Complete Genome	Full	2012/08/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/855/GCF_000899855.1_ViralProj171973/	na	viral	2012/10/01	48	48	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Weissella phage phiYS61	unclassified Weissella phage phiYS61 subspecies/strain	GCF_000899855.1_ViralProj171973
1161927	GCF_000897175.1	1161927	Pseudomonas phage Lu11	strain=Lu11	Complete Genome	Full	2012/05/30	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/897/175/GCF_000897175.1_ViralProj167656/	na	viral	2020/12/19	391	391	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Pseudomonas phage Lu11	unclassified Pseudomonas phage Lu11 subspecies/strain	GCF_000897175.1_ViralProj167656
1161928	GCF_002617325.1	1921699	Vibrio phage SSP002	na	Complete Genome	Full	2019/05/02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/617/325/GCF_002617325.1_ASM261732v1/	na	viral	2021/10/12	102	102	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Mardecavirus	Mardecavirus SSP002	unclassified Mardecavirus SSP002 subspecies/strain	GCF_002617325.1_ASM261732v1
1161931	GCF_000901835.1	2734144	Agrobacterium phage 7-7-1	na	Complete Genome	Full	2012/12/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/901/835/GCF_000901835.1_ViralProj181226/	na	viral	2018/08/13	127	127	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Schmittlotzvirus	Schmittlotzvirus sv771	unclassified Schmittlotzvirus sv771 subspecies/strain	GCF_000901835.1_ViralProj181226
1161933	GCF_002624625.1	1993863	Mycobacterium phage Twister	na	Complete Genome	Full	2019/05/02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/624/625/GCF_002624625.1_ASM262462v1/	na	viral	2021/10/12	88	87	1	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Fromanvirus	Fromanvirus twister	unclassified Fromanvirus twister subspecies/strain	GCF_002624625.1_ASM262462v1
1161934	GCF_002624665.1	1993876	Mycobacterium phage Tiger	na	Complete Genome	Full	2019/05/02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/624/665/GCF_002624665.1_ASM262466v1/	na	viral	2021/10/12	86	85	1	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Benedictvirus	Benedictvirus tiger	unclassified Benedictvirus tiger subspecies/strain	GCF_002624665.1_ASM262466v1
1161935	GCF_000900975.1	2846079	Salinivibrio phage CW02	na	Complete Genome	Full	2012/11/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/900/975/GCF_000900975.1_ViralProj181992/	na	viral	2012/11/21	71	70	1	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Zobellviridae	Salinovirus	Salinovirus utanense	unclassified Salinovirus utanense subspecies/strain	GCF_000900975.1_ViralProj181992
1161939	GCF_000929535.1	2844144	Enterococcus phage vB_Efae230P-4	na	Complete Genome	Full	2014/11/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/929/535/GCF_000929535.1_ViralProj266788/	na	viral	2015/09/14	25	25	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Rountreeviridae	Copernicusvirus	Copernicusvirus Efae230P4	unclassified Copernicusvirus Efae230P4 subspecies/strain	GCF_000929535.1_ViralProj266788
1162290	GCF_000920235.1	1914899	Cronobacter phage CR9	na	Complete Genome	Full	2014/03/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/920/235/GCF_000920235.1_ViralProj240755/	na	viral	2020/12/19	298	281	17	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Certrevirus	Certrevirus CR9	unclassified Certrevirus CR9 subspecies/strain	GCF_000920235.1_ViralProj240755
1162295	GCF_000894715.1	1914897	Cronobacter phage CR3	na	Complete Genome	Full	2012/05/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/894/715/GCF_000894715.1_ViralProj167658/	na	viral	2020/12/19	283	265	18	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Certrevirus	Certrevirus CR3	unclassified Certrevirus CR3 subspecies/strain	GCF_000894715.1_ViralProj167658
1163701	GCF_002826965.1	1932912	Eidolon helvum papillomavirus 1	na	Complete Genome	Full	2018/08/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/826/965/GCF_002826965.1_ASM282696v1/	na	viral	2018/08/24	6	6	0	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyoupsilonpapillomavirus	Dyoupsilonpapillomavirus 1	unclassified Dyoupsilonpapillomavirus 1 subspecies/strain	GCF_002826965.1_ASM282696v1
1163703	GCF_000920535.1	1918729	Equus asinus papillomavirus 1	na	Complete Genome	Full	2014/04/03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/920/535/GCF_000920535.1_ViralProj243496/	na	viral	2018/08/13	5	5	0	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyochipapillomavirus	Dyochipapillomavirus 1	unclassified Dyochipapillomavirus 1 subspecies/strain	GCF_000920535.1_ViralProj243496
1163708	GCF_000919755.1	1961787	Rupicapra rupicapra papillomavirus 1	na	Complete Genome	Full	2014/04/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/919/755/GCF_000919755.1_ViralProj243631/	na	viral	2018/08/13	6	6	0	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyokappapapillomavirus	Dyokappapapillomavirus 2	unclassified Dyokappapapillomavirus 2 subspecies/strain	GCF_000919755.1_ViralProj243631
1163709	GCF_002827145.1	1921824	Vulpes vulpes papillomavirus 1	na	Complete Genome	Full	2018/08/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/827/145/GCF_002827145.1_ASM282714v1/	na	viral	2018/08/24	6	6	0	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Treisetapapillomavirus	Treisetapapillomavirus 1	unclassified Treisetapapillomavirus 1 subspecies/strain	GCF_002827145.1_ASM282714v1
1163715	GCF_000896975.1	2844802	Gyrovirus GyV3	strain=FecGy	Complete Genome	Full	2012/07/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/896/975/GCF_000896975.1_ViralProj157265/	na	viral	2018/08/13	3	3	0	Viruses	unclassified-Viruses-phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Gyrovirus	Gyrovirus homsa1	unclassified Gyrovirus homsa1 subspecies/strain	GCF_000896975.1_ViralProj157265
1168280	GCF_000898515.1	1168280	Cronobacter phage phiES15	na	Complete Genome	Full	2012/08/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/898/515/GCF_000898515.1_ViralProj173212/	na	viral	2021/10/12	52	52	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Cronobacter phage phiES15	unclassified Cronobacter phage phiES15 subspecies/strain	GCF_000898515.1_ViralProj173212
1168281	GCF_000906755.1	1168281	Vibrio phage VvAW1	na	Complete Genome	Full	2013/03/12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/906/755/GCF_000906755.1_ViralProj192871/	na	viral	2013/03/12	40	40	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Vibrio phage VvAW1	unclassified Vibrio phage VvAW1 subspecies/strain	GCF_000906755.1_ViralProj192871
1168478	GCF_000899015.1	1982248	Nonlabens phage P12024S	na	Complete Genome	Full	2012/08/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/015/GCF_000899015.1_ViralProj171975/	na	viral	2012/08/06	59	59	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Inhavirus	Inhavirus P12024S	unclassified Inhavirus P12024S subspecies/strain	GCF_000899015.1_ViralProj171975
1168479	GCF_000898415.1	1982247	Nonlabens phage P12024L	na	Complete Genome	Full	2012/08/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/898/415/GCF_000898415.1_ViralProj171976/	na	viral	2012/08/06	58	58	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Inhavirus	Inhavirus P12024L	unclassified Inhavirus P12024L subspecies/strain	GCF_000898415.1_ViralProj171976
1168548	GCF_000899835.1	1168548	Salmonella phage vB_SemP_Emek	na	Complete Genome	Full	2012/08/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/835/GCF_000899835.1_ViralProj171957/	na	viral	2021/10/12	70	64	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Lederbergvirus	Salmonella phage vB_SemP_Emek	unclassified Salmonella phage vB_SemP_Emek subspecies/strain	GCF_000899835.1_ViralProj171957
1168549	GCF_000899875.1	1168549	Salmonella phage vB_SosS_Oslo	na	Complete Genome	Full	2012/08/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/899/875/GCF_000899875.1_ViralProj171977/	na	viral	2021/10/12	81	79	2	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Salmonella phage vB_SosS_Oslo	unclassified Salmonella phage vB_SosS_Oslo subspecies/strain	GCF_000899875.1_ViralProj171977
1168563	GCF_000917355.1	2734074	Stenotrophomonas phage Smp131	na	Complete Genome	Full	2014/03/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/917/355/GCF_000917355.1_ViralProj240053/	na	viral	2021/10/12	46	46	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Simpcentumvirus	Simpcentumvirus Smp131	unclassified Simpcentumvirus Smp131 subspecies/strain	GCF_000917355.1_ViralProj240053
1168613	GCF_000896255.1	1168613	Staphylococcus phage TEM123	na	Complete Genome	Full	2012/05/29	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/896/255/GCF_000896255.1_ViralProj167573/	na	viral	2021/10/12	43	43	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Dubowvirus	Staphylococcus phage TEM123	unclassified Staphylococcus phage TEM123 subspecies/strain	GCF_000896255.1_ViralProj167573
1168744	GCF_000905575.1	2560553	Listeria phage vB_LmoM_AG20	na	Complete Genome	Full	2013/04/01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/905/575/GCF_000905575.1_ViralProj195527/	na	viral	2021/10/12	195	178	17	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Herelleviridae	Pecentumvirus	Pecentumvirus AG20	unclassified Pecentumvirus AG20 subspecies/strain	GCF_000905575.1_ViralProj195527
1172195	GCF_004786995.1	2560612	Turkey calicivirus	na	Complete Genome	Full	2019/06/28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/786/995/GCF_004786995.1_ASM478699v1/	na	viral	2019/06/28	2	2	0	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Nacovirus	Nacovirus A	unclassified Nacovirus A subspecies/strain	GCF_004786995.1_ASM478699v1
1172196	GCF_001963095.1	2560343	Chicken calicivirus	strain=RS/BR/2015	Complete Genome	Full	2017/01/17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/963/095/GCF_001963095.1_ViralProj361922/	na	viral	2017/01/17	2	2	0	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Bavovirus	Bavaria virus	unclassified Bavaria virus subspecies/strain	GCF_001963095.1_ViralProj361922
1173135	GCF_000898895.1	1982377	Enterococcus phage BC611	na	Complete Genome	Full	2012/06/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/898/895/GCF_000898895.1_ViralProj169229/	na	viral	2020/12/19	88	87	1	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Saphexavirus	Saphexavirus BC611	unclassified Saphexavirus BC611 subspecies/strain	GCF_000898895.1_ViralProj169229
1173297	GCF_000897215.1	1173297	Halocynthia phage JM-2012	na	Complete Genome	Full	2012/05/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/897/215/GCF_000897215.1_ViralProj167664/	na	viral	2012/08/14	175	173	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Halocynthia phage JM-2012	unclassified Halocynthia phage JM-2012 subspecies/strain	GCF_000897215.1_ViralProj167664
1173743	GCF_000909375.1	1921435	Listeria phage LP-030-2	na	Complete Genome	Full	2014/01/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/909/375/GCF_000909375.1_ViralProj209078/	na	viral	2021/10/12	69	69	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Psavirus	Psavirus LP302	unclassified Psavirus LP302 subspecies/strain	GCF_000909375.1_ViralProj209078
1173745	GCF_000921915.1	1921126	Listeria phage LP-026	na	Complete Genome	Full	2014/06/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/921/915/GCF_000921915.1_ViralProj253319/	na	viral	2014/07/23	114	114	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Homburgvirus	Homburgvirus LP26	unclassified Homburgvirus LP26 subspecies/strain	GCF_000921915.1_ViralProj253319
1173747	GCF_000910455.1	1921127	Listeria phage LP-037	na	Complete Genome	Full	2014/01/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/910/455/GCF_000910455.1_ViralProj212948/	na	viral	2014/01/08	114	114	0	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Homburgvirus	Homburgvirus LP37	unclassified Homburgvirus LP37 subspecies/strain	GCF_000910455.1_ViralProj212948
