1260	GCF_020736065.1	1260	Finegoldia magna	strain=FDAARGOS_1556	Complete Genome	Full	2021/11/03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/736/065/GCF_020736065.1_ASM2073606v1/	na	bacteria	2023/12/23	1697	1624	63	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Finegoldia	Finegoldia magna	unclassified Finegoldia magna subspecies/strain	GCF_020736065.1_ASM2073606v1
2663009	GCF_002763625.1	2663009	Fusobacterium pseudoperiodonticum	strain=KCOM 1261	Complete Genome	Full	2017/11/13	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/763/625/GCF_002763625.1_ASM276362v1/	na	bacteria	2023/12/23	2264	2160	63	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium pseudoperiodonticum	unclassified Fusobacterium pseudoperiodonticum subspecies/strain	GCF_002763625.1_ASM276362v1
84135	GCF_009730295.1	84135	Gemella sanguinis	strain=FDAARGOS_742	Complete Genome	Full	2019/12/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/730/295/GCF_009730295.1_ASM973029v1/	na	bacteria	2023/10/08	1732	1656	57	Bacteria	Bacillota	Bacilli	Bacillales	Gemellaceae	Gemella	Gemella sanguinis	unclassified Gemella sanguinis subspecies/strain	GCF_009730295.1_ASM973029v1
384642	GCF_000867085.1	1986034	Enterobacteria phage ID18	na	Complete Genome	Full	2006/03/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/867/085/GCF_000867085.1_ViralProj16628/	na	viral	2018/08/13	11	11	0	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	Gequatrovirus	Gequatrovirus G4	unclassified Gequatrovirus G4 subspecies/strain	GCF_000867085.1_ViralProj16628
729	GCF_014931275.1	729	Haemophilus parainfluenzae	strain=M1C160_1	Complete Genome	Full	2020/10/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/931/275/GCF_014931275.1_ASM1493127v1/	na	bacteria	2024/02/14	1946	1853	79	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus parainfluenzae	unclassified Haemophilus parainfluenzae subspecies/strain	GCF_014931275.1_ASM1493127v1
1463165	GCF_015992365.1	1463165	Klebsiella quasipneumoniae	strain=Pinhead Larry	Complete Genome	Full	2020/12/12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/992/365/GCF_015992365.1_ASM1599236v1/	na	bacteria	2023/11/29	5330	5057	120	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella quasipneumoniae	unclassified Klebsiella quasipneumoniae subspecies/strain	GCF_015992365.1_ASM1599236v1
1579	GCF_030520065.1	1579	Lactobacillus acidophilus	strain=ATCC 9224	Complete Genome	Full	2023/07/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/520/065/GCF_030520065.1_ASM3052006v1/	na	bacteria	2023/07/24	1970	1788	84	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus acidophilus	unclassified Lactobacillus acidophilus subspecies/strain	GCF_030520065.1_ASM3052006v1
109328	GCF_007990365.1	109328	Leptotrichia trevisanii	strain=JMUB3870	Complete Genome	Full	2019/07/25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/990/365/GCF_007990365.1_ASM799036v1/	na	bacteria	2024/02/14	2635	2536	65	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia trevisanii	unclassified Leptotrichia trevisanii subspecies/strain	GCF_007990365.1_ASM799036v1
2865839	GCF_024746795.1	2865839	Mesorhizobium sp. AR10	strain=AR10	Complete Genome	Full	2022/08/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/746/795/GCF_024746795.1_ASM2474679v1/	na	bacteria	2023/11/26	6676	6368	57	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. AR10	unclassified Mesorhizobium sp. AR10 subspecies/strain	GCF_024746795.1_ASM2474679v1
426355	GCF_000019725.1	31998	Methylobacterium radiotolerans JCM 2831	strain=JCM 2831	Complete Genome	Full	2008/03/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/725/GCF_000019725.1_ASM1972v1/	na	bacteria	2024/03/04	6607	6439	83	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium radiotolerans	Methylobacterium radiotolerans JCM 2831	GCF_000019725.1_ASM1972v1
84292	GCF_001652465.1	84292	Microbacterium chocolatum	strain=SIT 101	Complete Genome	Full	2016/05/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/652/465/GCF_001652465.1_ASM165246v1/	na	bacteria	2024/03/04	3089	2954	59	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium chocolatum	unclassified Microbacterium chocolatum subspecies/strain	GCF_001652465.1_ASM165246v1
1270	GCF_009769145.2	1270	Micrococcus luteus	strain=NCCP 15687	Complete Genome	Full	2019/12/19	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/769/145/GCF_009769145.2_ASM976914v2/	na	bacteria	2024/02/06	2293	2149	57	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus luteus	unclassified Micrococcus luteus subspecies/strain	GCF_009769145.2_ASM976914v2
1770	GCF_013357385.1	1764	Mycobacterium avium subsp. paratuberculosis	strain=DSM 44135	Complete Genome	Full	2020/06/17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/385/GCF_013357385.1_ASM1335738v1/	na	bacteria	2024/04/02	4565	4255	53	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium avium	Mycobacterium avium subsp. paratuberculosis	GCF_013357385.1_ASM1335738v1
1431246	GCF_010731855.1	1431246	Mycolicibacterium anyangense	strain=JCM 30275	Complete Genome	Full	2020/02/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/731/855/GCF_010731855.1_ASM1073185v1/	na	bacteria	2023/12/24	5430	5321	55	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium anyangense	unclassified Mycolicibacterium anyangense subspecies/strain	GCF_010731855.1_ASM1073185v1
487	GCF_001697785.1	487	Neisseria meningitidis	strain=M25472	Complete Genome	Full	2016/08/02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/697/785/GCF_001697785.1_ASM169778v1/	na	bacteria	2024/03/04	2157	1956	75	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria meningitidis	unclassified Neisseria meningitidis subspecies/strain	GCF_001697785.1_ASM169778v1
2993941	GCF_026241335.1	2993941	Ochrobactrum chromiisoli	strain=YY2X	Contig	Full	2022/11/20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/241/335/GCF_026241335.1_ASM2624133v1/	na	bacteria	2024/01/28	4543	4322	60	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Ochrobactrum	Ochrobactrum chromiisoli	unclassified Ochrobactrum chromiisoli subspecies/strain	GCF_026241335.1_ASM2624133v1
3080498	GCF_037101255.1	3080498	Paraburkholderia sp. 22B1P	strain=22B1P	Complete Genome	Full	2024/04/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/101/255/GCF_037101255.1_ASM3710125v1/	na	bacteria	2024/04/05	8831	8625	85	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. 22B1P	unclassified Paraburkholderia sp. 22B1P subspecies/strain	GCF_037101255.1_ASM3710125v1
33033	GCF_027474945.1	33033	Parvimonas micra	strain=PM89KC-G-1	Complete Genome	Full	2022/12/28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/474/945/GCF_027474945.1_ASM2747494v1/	na	bacteria	2024/02/17	1598	1525	56	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas micra	unclassified Parvimonas micra subspecies/strain	GCF_027474945.1_ASM2747494v1
3016343	GCF_027921445.1	3016343	Peptoniphilus equinus	strain=CBA3646	Complete Genome	Full	2023/01/20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/921/445/GCF_027921445.1_ASM2792144v1/	na	bacteria	2023/10/01	1651	1583	60	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus equinus	unclassified Peptoniphilus equinus subspecies/strain	GCF_027921445.1_ASM2792144v1
28124	GCF_020097375.1	28124	Porphyromonas endodontalis	strain=FDAARGOS_1506	Complete Genome	Full	2021/09/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/097/375/GCF_020097375.1_ASM2009737v1/	na	bacteria	2023/12/24	1767	1686	61	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas endodontalis	unclassified Porphyromonas endodontalis subspecies/strain	GCF_020097375.1_ASM2009737v1
767031	GCF_000193395.1	28129	Prevotella denticola F0289	strain=F0289	Complete Genome	Full	2011/03/28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/193/395/GCF_000193395.1_ASM19339v1/	na	bacteria	2023/10/20	2309	2203	66	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella denticola	Prevotella denticola F0289	GCF_000193395.1_ASM19339v1
287	GCF_021497405.1	287	Pseudomonas aeruginosa	strain=SE5431	Complete Genome	Full	2022/01/18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/497/405/GCF_021497405.1_ASM2149740v1/	na	bacteria	2023/12/10	6258	6088	79	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	unclassified Pseudomonas aeruginosa subspecies/strain	GCF_021497405.1_ASM2149740v1
190721	GCF_001663855.1	190721	Ralstonia insidiosa	strain=ATCC 49129	Complete Genome	Full	2016/06/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/663/855/GCF_001663855.1_ASM166385v1/	na	bacteria	2024/03/04	5896	5792	65	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia insidiosa	unclassified Ralstonia insidiosa subspecies/strain	GCF_001663855.1_ASM166385v1
347834	GCF_000092045.1	29449	Rhizobium etli CFN 42	strain=CFN 42	Complete Genome	Full	2006/03/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/045/GCF_000092045.1_ASM9204v1/	na	bacteria	2024/03/28	6361	5980	63	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium etli	Rhizobium etli CFN 42	GCF_000092045.1_ASM9204v1
2976004	GCF_036163995.1	2976004	Rhodococcus sp. NBC_00294	strain=NBC_00294	Complete Genome	Full	2024/01/25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/163/995/GCF_036163995.1_ASM3616399v1/	na	bacteria	2024/01/30	4583	4492	58	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus sp. NBC_00294	unclassified Rhodococcus sp. NBC_00294 subspecies/strain	GCF_036163995.1_ASM3616399v1
1076	GCF_025811215.1	1076	Rhodopseudomonas palustris	strain=TLS06	Complete Genome	Full	2022/10/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/811/215/GCF_025811215.1_ASM2581121v1/	na	bacteria	2023/11/26	4828	4729	60	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Rhodopseudomonas	Rhodopseudomonas palustris	unclassified Rhodopseudomonas palustris subspecies/strain	GCF_025811215.1_ASM2581121v1
1940555	GCF_002003795.1	1940555	Murine roseolovirus	na	Complete Genome	Full	2017/02/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/003/795/GCF_002003795.1_MRV_Genome/	na	viral	2017/02/16	132	132	0	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Roseolovirus	Murine roseolovirus	unclassified Murine roseolovirus subspecies/strain	GCF_002003795.1_MRV_Genome
680646	GCF_000011025.1	43675	Rothia mucilaginosa DY-18	strain=DY-18	Complete Genome	Full	2010/01/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/025/GCF_000011025.1_ASM1102v1/	na	bacteria	2024/02/11	1770	1701	61	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia	Rothia mucilaginosa	Rothia mucilaginosa DY-18	GCF_000011025.1_ASM1102v1
52773	GCF_016127995.1	52773	Schaalia meyeri	strain=FDAARGOS_985	Complete Genome	Full	2020/12/20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/127/995/GCF_016127995.1_ASM1612799v1/	na	bacteria	2024/02/18	1799	1727	60	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia	Schaalia meyeri	unclassified Schaalia meyeri subspecies/strain	GCF_016127995.1_ASM1612799v1
1884263	GCF_001717585.1	1884263	Selenomonas sp. oral taxon 920	strain=W5150	Complete Genome	Full	2016/08/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/717/585/GCF_001717585.1_ASM171758v1/	na	bacteria	2024/03/04	2369	2252	74	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas sp. oral taxon 920	unclassified Selenomonas sp. oral taxon 920 subspecies/strain	GCF_001717585.1_ASM171758v1
622	GCF_002949675.1	622	Shigella dysenteriae	strain=ATCC 13313	Complete Genome	Full	2018/02/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/949/675/GCF_002949675.1_ASM294967v1/	na	bacteria	2024/03/14	4878	3622	114	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella dysenteriae	unclassified Shigella dysenteriae subspecies/strain	GCF_002949675.1_ASM294967v1
120107	GCF_002355855.1	120107	Sphingobium cloacae	strain=JCM 10874	Complete Genome	Full	2016/10/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/355/855/GCF_002355855.1_ASM235585v1/	na	bacteria	2023/12/24	4613	4401	59	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium cloacae	unclassified Sphingobium cloacae subspecies/strain	GCF_002355855.1_ASM235585v1
2918765	GCF_024496245.1	2918765	Sphingomonas qomolangmaensis	strain=S5-59	Complete Genome	Full	2022/07/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/496/245/GCF_024496245.1_ASM2449624v1/	na	bacteria	2023/11/26	3232	3149	57	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas qomolangmaensis	unclassified Sphingomonas qomolangmaensis subspecies/strain	GCF_024496245.1_ASM2449624v1
33050	GCF_001610995.1	33050	Sphingopyxis macrogoltabida	strain=203N	Complete Genome	Full	2016/04/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/610/995/GCF_001610995.1_ASM161099v1/	na	bacteria	2024/03/18	5837	5697	63	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis macrogoltabida	unclassified Sphingopyxis macrogoltabida subspecies/strain	GCF_001610995.1_ASM161099v1
246432	GCF_001682235.1	246432	Staphylococcus equorum	strain=C2014	Complete Genome	Full	2016/07/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/682/235/GCF_001682235.1_ASM168223v1/	na	bacteria	2024/03/04	2873	2700	85	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus equorum	unclassified Staphylococcus equorum subspecies/strain	GCF_001682235.1_ASM168223v1
1839799	GCF_002073815.2	1839799	Streptococcus sp. FDAARGOS_192	strain=FDAARGOS_192	Complete Genome	Full	2018/03/01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/073/815/GCF_002073815.2_ASM207381v2/	na	bacteria	2023/11/14	2281	2146	91	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. FDAARGOS_192	unclassified Streptococcus sp. FDAARGOS_192 subspecies/strain	GCF_002073815.2_ASM207381v2
285557	GCF_036178885.1	285557	Streptomyces caniferus	strain=NBC_00270	Complete Genome	Full	2024/01/25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/178/885/GCF_036178885.1_ASM3617888v1/	na	bacteria	2024/01/30	7946	7641	99	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces caniferus	unclassified Streptomyces caniferus subspecies/strain	GCF_036178885.1_ASM3617888v1
1307833	GCF_001547855.1	28112	Tannerella forsythia KS16	strain=KS16	Complete Genome	Full	2015/04/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/547/855/GCF_001547855.1_ASM154785v1/	na	bacteria	2024/04/07	2858	2714	54	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia	Tannerella forsythia KS16	GCF_001547855.1_ASM154785v1
2697537	GCF_010121145.1	2844260	Escherichia phage teqhad	na	Complete Genome	Full	2021/05/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/121/145/GCF_010121145.1_ASM1012114v1/	na	viral	2021/10/13	279	269	10	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Tequatrovirus	Tequatrovirus teqhad	unclassified Tequatrovirus teqhad subspecies/strain	GCF_010121145.1_ASM1012114v1
69710	GCF_010365865.1	69710	Treponema vincentii	strain=OMZ 804	Complete Genome	Full	2020/02/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/365/865/GCF_010365865.1_ASM1036586v1/	na	bacteria	2024/02/07	2907	2735	59	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema vincentii	unclassified Treponema vincentii subspecies/strain	GCF_010365865.1_ASM1036586v1
2762322	GCF_014302995.1	2762322	Variovorax sp. PAMC26660	strain=PAMC26660	Complete Genome	Full	2020/08/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/302/995/GCF_014302995.1_ASM1430299v1/	na	bacteria	2023/10/11	6937	6836	61	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. PAMC26660	unclassified Variovorax sp. PAMC26660 subspecies/strain	GCF_014302995.1_ASM1430299v1
29466	GCF_900186885.1	29466	Veillonella parvula	strain=NCTC11810	Complete Genome	Full	2017/08/15	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/186/885/GCF_900186885.1_48903_D01/	na	bacteria	2024/02/12	1908	1841	64	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	unclassified Veillonella parvula subspecies/strain	GCF_900186885.1_48903_D01
64187	GCF_003382815.1	347	Xanthomonas oryzae pv. oryzae	strain=JL28	Complete Genome	Full	2018/08/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/382/815/GCF_003382815.1_ASM338281v1/	na	bacteria	2024/04/07	4407	3488	197	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Xanthomonas	Xanthomonas oryzae	unclassified Xanthomonas oryzae subspecies/strain	GCF_003382815.1_ASM338281v1
85698	GCF_001457475.1	85698	Achromobacter xylosoxidans	strain=NCTC10807	Complete Genome	Full	2015/03/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/457/475/GCF_001457475.1_NCTC10807/	na	bacteria	2024/01/16	6299	6180	71	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter xylosoxidans	unclassified Achromobacter xylosoxidans subspecies/strain	GCF_001457475.1_NCTC10807
2940491	GCF_028473465.1	2940491	Acidovorax sp. GBBC 712	strain=GBBC 712	Complete Genome	Full	2023/02/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/473/465/GCF_028473465.1_ASM2847346v1/	na	bacteria	2024/03/09	5010	4897	64	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax sp. GBBC 712	unclassified Acidovorax sp. GBBC 712 subspecies/strain	GCF_028473465.1_ASM2847346v1
470	GCF_001517645.1	470	Acinetobacter baumannii	na	Complete Genome	Full	2016/01/15	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/517/645/GCF_001517645.1_R2091/	na	bacteria	2023/11/25	3734	3579	94	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	unclassified Acinetobacter baumannii subspecies/strain	GCF_001517645.1_R2091
712122	GCF_001278845.1	712122	Actinomyces sp. oral taxon 414	strain=F0588	Complete Genome	Full	2015/09/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/278/845/GCF_001278845.1_ASM127884v1/	na	bacteria	2023/07/16	3161	3011	62	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. oral taxon 414	unclassified Actinomyces sp. oral taxon 414 subspecies/strain	GCF_001278845.1_ASM127884v1
1376	GCF_016026975.1	1376	Aerococcus urinae	strain=FDAARGOS_911	Complete Genome	Full	2020/12/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/026/975/GCF_016026975.1_ASM1602697v1/	na	bacteria	2024/02/15	1808	1723	76	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Aerococcus urinae	unclassified Aerococcus urinae subspecies/strain	GCF_016026975.1_ASM1602697v1
714	GCF_008086405.1	714	Aggregatibacter actinomycetemcomitans	strain=PN_696	Complete Genome	Full	2019/08/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/086/405/GCF_008086405.1_ASM808640v1/	na	bacteria	2023/10/16	2325	2071	73	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Aggregatibacter actinomycetemcomitans	unclassified Aggregatibacter actinomycetemcomitans subspecies/strain	GCF_008086405.1_ASM808640v1
358	GCF_025560125.1	358	Agrobacterium tumefaciens	strain=Teh002	Complete Genome	Full	2022/10/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/560/125/GCF_025560125.1_ASM2556012v1/	na	bacteria	2023/10/20	5534	5378	70	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	unclassified Agrobacterium tumefaciens subspecies/strain	GCF_025560125.1_ASM2556012v1
511	GCF_016128035.1	511	Alcaligenes faecalis	strain=FDAARGOS_1024	Complete Genome	Full	2020/12/20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/128/035/GCF_016128035.1_ASM1612803v1/	na	bacteria	2024/02/18	3766	3680	70	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	Alcaligenes faecalis	unclassified Alcaligenes faecalis subspecies/strain	GCF_016128035.1_ASM1612803v1
338102	GCF_002618945.1	1945587	Escherichia phage ID32	na	Complete Genome	Full	2006/03/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/618/945/GCF_002618945.1_ASM261894v1/	na	viral	2007/05/22	10	10	0	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	Alphatrevirus	Alphatrevirus ID32	unclassified Alphatrevirus ID32 subspecies/strain	GCF_002618945.1_ASM261894v1
1444	GCF_031169915.1	1428	Bacillus thuringiensis serovar tenebrionis	strain=BI 256-82	Complete Genome	Full	2023/09/03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/169/915/GCF_031169915.1_ASM3116991v1/	na	bacteria	2023/09/07	6454	6062	151	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis	unclassified Bacillus thuringiensis subspecies/strain	GCF_031169915.1_ASM3116991v1
47678	GCF_016726305.1	47678	Bacteroides caccae	strain=FDAARGOS_1097	Complete Genome	Full	2021/01/20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/726/305/GCF_016726305.1_ASM1672630v1/	na	bacteria	2023/10/24	3694	3533	90	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae	unclassified Bacteroides caccae subspecies/strain	GCF_016726305.1_ASM1672630v1
1608323	GCF_000931155.1	2955469	Meles meles polyomavirus 1	na	Complete Genome	Full	2015/02/17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/931/155/GCF_000931155.1_ViralProj275612/	na	viral	2015/02/17	5	5	0	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus meletis	unclassified Betapolyomavirus meletis subspecies/strain	GCF_000931155.1_ViralProj275612
1679	GCF_038022065.1	216816	Bifidobacterium longum subsp. longum	strain=TCI068	Complete Genome	Full	2024/04/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/022/065/GCF_038022065.1_ASM3802206v1/	na	bacteria	2024/04/08	2086	1967	67	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium longum subsp. longum	GCF_038022065.1_ASM3802206v1
657642	GCF_037055245.1	657642	Brevundimonas olei	strain=TRM 44200	Complete Genome	Full	2024/04/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/055/245/GCF_037055245.1_ASM3705524v1/	na	bacteria	2024/04/05	3388	3316	61	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas olei	unclassified Brevundimonas olei subspecies/strain	GCF_037055245.1_ASM3705524v1
87883	GCF_000756005.1	87883	Burkholderia multivorans	strain=DDS 15A-1	Complete Genome	Full	2014/09/18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/005/GCF_000756005.1_ASM75600v1/	na	bacteria	2024/04/06	6690	6470	85	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia multivorans	unclassified Burkholderia multivorans subspecies/strain	GCF_000756005.1_ASM75600v1
